STATEFP,COUNTYFP,TRACTCE,GEOID,date,flares
48,255,970400,48255970400,2018-05-09,2
48,255,970400,48255970400,2018-05-10,1
48,255,970400,48255970400,2018-05-11,1
48,255,970400,48255970400,2018-05-17,2
48,255,970400,48255970400,2018-05-19,2
48,255,970400,48255970400,2018-05-22,1
48,255,970400,48255970400,2018-05-25,2
48,255,970400,48255970400,2018-05-26,2
48,255,970400,48255970400,2018-05-28,1
48,255,970400,48255970400,2018-05-29,1
48,255,970400,48255970400,2018-06-05,1
48,255,970400,48255970400,2018-06-06,1
48,255,970400,48255970400,2018-06-07,1
48,255,970400,48255970400,2018-06-08,2
48,255,970400,48255970400,2018-06-13,1
48,255,970400,48255970400,2018-06-17,2
48,255,970400,48255970400,2018-06-23,1
48,255,970400,48255970400,2018-07-03,1
48,255,970400,48255970400,2018-07-10,1
48,255,970400,48255970400,2018-07-11,1
48,255,970400,48255970400,2018-07-12,2
48,255,970400,48255970400,2018-07-15,1
48,255,970400,48255970400,2018-07-17,2
48,255,970400,48255970400,2018-07-19,2
48,255,970400,48255970400,2018-07-20,1
48,255,970400,48255970400,2018-07-25,1
48,255,970400,48255970400,2018-07-30,1
48,255,970400,48255970400,2018-07-31,1
48,255,970400,48255970400,2018-08-01,1
48,255,970400,48255970400,2018-08-02,1
48,255,970400,48255970400,2018-08-03,1
48,255,970400,48255970400,2018-08-04,2
48,255,970400,48255970400,2018-08-05,2
48,255,970400,48255970400,2018-08-06,1
48,255,970400,48255970400,2018-08-08,1
48,255,970400,48255970400,2018-08-10,1
48,255,970400,48255970400,2018-08-17,1
48,255,970400,48255970400,2018-08-18,2
48,255,970400,48255970400,2018-08-19,1
48,255,970400,48255970400,2018-08-20,1
48,255,970400,48255970400,2018-08-21,1
48,255,970400,48255970400,2018-08-23,2
48,255,970400,48255970400,2018-08-24,1
48,255,970400,48255970400,2018-08-25,1
48,255,970400,48255970400,2018-08-26,1
48,255,970400,48255970400,2018-08-27,1
48,255,970400,48255970400,2018-08-29,2
48,255,970400,48255970400,2018-08-30,2
48,255,970400,48255970400,2018-08-31,1
48,255,970400,48255970400,2018-09-01,1
48,255,970400,48255970400,2018-09-05,1
48,255,970400,48255970400,2018-09-06,1
48,255,970400,48255970400,2018-09-08,2
48,255,970400,48255970400,2018-09-14,1
48,255,970400,48255970400,2018-09-17,1
48,255,970400,48255970400,2018-09-18,1
48,255,970400,48255970400,2018-10-01,1
48,255,970400,48255970400,2018-10-14,1
48,255,970400,48255970400,2018-10-28,1
48,255,970400,48255970400,2018-10-29,1
48,255,970400,48255970400,2018-11-02,1
48,255,970400,48255970400,2018-12-02,1
48,255,970400,48255970400,2018-12-16,1
48,255,970400,48255970400,2018-12-20,1
48,255,970400,48255970400,2018-12-21,2
48,255,970400,48255970400,2018-12-24,1
48,255,970400,48255970400,2018-12-28,1
48,255,970400,48255970400,2019-01-06,1
48,255,970400,48255970400,2019-01-13,1
48,255,970400,48255970400,2019-01-14,1
48,255,970400,48255970400,2019-01-20,2
48,255,970400,48255970400,2019-01-24,1
48,255,970400,48255970400,2019-01-29,1
48,255,970400,48255970400,2019-02-13,1
48,255,970400,48255970400,2019-02-24,1
48,255,970400,48255970400,2019-03-21,2
48,255,970400,48255970400,2019-04-11,1
48,255,970400,48255970400,2019-04-15,1
48,255,970400,48255970400,2019-04-20,1
48,255,970400,48255970400,2019-05-30,1
48,255,970400,48255970400,2019-06-13,1
48,255,970400,48255970400,2019-06-26,1
48,255,970400,48255970400,2019-07-02,2
48,255,970400,48255970400,2019-07-06,1
48,255,970400,48255970400,2019-07-16,1
48,255,970400,48255970400,2019-07-17,1
48,255,970400,48255970400,2019-07-18,2
48,255,970400,48255970400,2019-07-19,1
48,255,970400,48255970400,2019-07-21,2
48,255,970400,48255970400,2019-07-29,1
48,255,970400,48255970400,2019-08-04,1
48,255,970400,48255970400,2019-09-01,2
48,255,970400,48255970400,2019-09-03,1
48,255,970400,48255970400,2019-09-17,2
48,255,970400,48255970400,2019-09-26,1
48,255,970400,48255970400,2019-10-01,1
48,255,970400,48255970400,2019-10-05,1
48,255,970400,48255970400,2019-11-01,2
48,255,970400,48255970400,2019-11-02,1
48,255,970400,48255970400,2019-11-23,1
48,255,970400,48255970400,2019-11-24,1
48,255,970400,48255970400,2019-11-26,1
48,255,970400,48255970400,2019-12-02,1
48,255,970400,48255970400,2019-12-03,2
48,255,970400,48255970400,2019-12-04,1
48,255,970400,48255970400,2019-12-08,1
48,255,970400,48255970400,2019-12-14,1
48,255,970400,48255970400,2019-12-15,1
48,255,970400,48255970400,2019-12-30,1
48,255,970400,48255970400,2020-01-20,1
48,255,970400,48255970400,2020-01-24,1
48,255,970400,48255970400,2020-01-27,1
48,255,970400,48255970400,2020-02-03,1
48,255,970400,48255970400,2020-02-21,1
48,255,970400,48255970400,2020-03-29,1
48,255,970400,48255970400,2020-04-16,1
48,255,970400,48255970400,2020-04-30,1
48,255,970400,48255970400,2020-05-07,1
48,255,970400,48255970400,2020-05-19,1
48,255,970400,48255970400,2020-06-13,1
48,255,970400,48255970400,2020-06-15,1
48,255,970400,48255970400,2020-07-03,1
48,255,970400,48255970400,2020-07-04,1
48,255,970400,48255970400,2020-07-09,1
48,255,970400,48255970400,2020-07-14,1
48,255,970400,48255970400,2020-08-04,1
48,255,970400,48255970400,2020-08-05,2
48,255,970400,48255970400,2020-08-07,1
48,255,970400,48255970400,2020-08-11,1
48,255,970400,48255970400,2020-08-27,2
48,255,970400,48255970400,2020-09-13,1
48,255,970400,48255970400,2020-09-15,1
48,255,970400,48255970400,2020-09-19,1
48,255,970400,48255970400,2020-09-27,3
48,255,970400,48255970400,2020-09-30,1
48,255,970400,48255970400,2020-10-01,1
48,255,970400,48255970400,2020-10-02,1
48,255,970400,48255970400,2020-10-03,2
48,255,970400,48255970400,2020-10-04,1
48,255,970400,48255970400,2020-10-08,2
48,255,970400,48255970400,2020-10-10,2
48,255,970400,48255970400,2020-10-18,1
48,255,970400,48255970400,2020-10-25,2
48,255,970400,48255970400,2020-10-30,1
48,255,970400,48255970400,2020-11-01,1
48,255,970400,48255970400,2020-11-06,1
48,255,970400,48255970400,2020-11-16,1
48,255,970400,48255970400,2020-11-17,2
48,255,970400,48255970400,2020-11-19,1
48,255,970400,48255970400,2020-11-20,1
48,255,970400,48255970400,2020-12-02,1
48,255,970400,48255970400,2020-12-05,1
48,255,970400,48255970400,2020-12-08,1
48,255,970400,48255970400,2020-12-16,1
48,255,970400,48255970400,2020-12-17,1
48,255,970400,48255970400,2020-12-25,3
48,255,970400,48255970400,2020-12-27,2
48,003,950400,48003950400,2015-07-01,2
48,003,950400,48003950400,2015-07-02,3
48,003,950400,48003950400,2015-07-06,1
48,003,950400,48003950400,2015-07-14,5
48,003,950400,48003950400,2015-07-17,3
48,003,950400,48003950400,2015-07-23,2
48,003,950400,48003950400,2015-07-24,6
48,003,950400,48003950400,2015-07-25,1
48,003,950400,48003950400,2015-07-26,1
48,003,950400,48003950400,2015-07-27,5
48,003,950400,48003950400,2015-08-11,1
48,003,950400,48003950400,2015-08-12,2
48,003,950400,48003950400,2015-08-13,1
48,003,950400,48003950400,2015-08-14,11
48,003,950400,48003950400,2015-08-15,7
48,003,950400,48003950400,2015-08-27,1
48,003,950400,48003950400,2015-08-28,2
48,003,950400,48003950400,2015-09-13,5
48,003,950400,48003950400,2015-09-14,4
48,003,950400,48003950400,2015-09-23,1
48,003,950400,48003950400,2015-09-25,1
48,003,950400,48003950400,2015-09-26,1
48,003,950400,48003950400,2015-09-30,3
48,003,950400,48003950400,2015-10-01,18
48,003,950400,48003950400,2015-10-02,9
48,003,950400,48003950400,2015-10-06,7
48,003,950400,48003950400,2015-10-15,3
48,003,950400,48003950400,2015-10-21,4
48,003,950400,48003950400,2015-10-25,4
48,003,950400,48003950400,2015-10-26,4
48,003,950400,48003950400,2015-10-27,3
48,003,950400,48003950400,2015-10-28,2
48,003,950400,48003950400,2015-10-30,2
48,003,950400,48003950400,2015-10-31,3
48,003,950400,48003950400,2015-11-01,3
48,003,950400,48003950400,2015-11-02,8
48,003,950400,48003950400,2015-11-03,5
48,003,950400,48003950400,2015-11-04,3
48,003,950400,48003950400,2015-11-05,4
48,003,950400,48003950400,2015-11-06,4
48,003,950400,48003950400,2015-11-08,2
48,003,950400,48003950400,2015-11-09,2
48,003,950400,48003950400,2015-11-10,1
48,003,950400,48003950400,2015-11-12,1
48,003,950400,48003950400,2015-11-13,5
48,003,950400,48003950400,2015-11-19,2
48,003,950400,48003950400,2015-11-20,1
48,003,950400,48003950400,2015-11-21,4
48,003,950400,48003950400,2015-11-23,2
48,003,950400,48003950400,2015-12-02,2
48,003,950400,48003950400,2015-12-04,1
48,003,950400,48003950400,2015-12-29,2
48,003,950400,48003950400,2015-12-30,2
48,003,950400,48003950400,2016-01-03,1
48,003,950400,48003950400,2016-01-04,1
48,003,950400,48003950400,2016-01-20,3
48,003,950400,48003950400,2016-01-21,3
48,003,950400,48003950400,2016-01-23,1
48,003,950400,48003950400,2016-01-25,3
48,003,950400,48003950400,2016-01-26,2
48,003,950400,48003950400,2016-01-27,2
48,003,950400,48003950400,2016-01-28,3
48,003,950400,48003950400,2016-01-29,2
48,003,950400,48003950400,2016-01-31,1
48,003,950400,48003950400,2016-02-01,4
48,003,950400,48003950400,2016-02-16,3
48,003,950400,48003950400,2016-02-17,2
48,003,950400,48003950400,2016-02-28,4
48,003,950400,48003950400,2016-03-07,1
48,003,950400,48003950400,2016-03-17,2
48,003,950400,48003950400,2016-03-18,2
48,003,950400,48003950400,2016-03-24,3
48,003,950400,48003950400,2016-03-25,1
48,003,950400,48003950400,2016-03-26,2
48,003,950400,48003950400,2016-03-27,1
48,003,950400,48003950400,2016-03-28,1
48,003,950400,48003950400,2016-03-31,2
48,003,950400,48003950400,2016-04-04,2
48,003,950400,48003950400,2016-04-05,2
48,003,950400,48003950400,2016-04-14,1
48,003,950400,48003950400,2016-04-15,2
48,003,950400,48003950400,2016-04-16,2
48,003,950400,48003950400,2016-04-29,1
48,003,950400,48003950400,2016-04-30,1
48,003,950400,48003950400,2016-05-07,3
48,003,950400,48003950400,2016-05-08,2
48,003,950400,48003950400,2016-05-09,1
48,003,950400,48003950400,2016-05-10,1
48,003,950400,48003950400,2016-05-11,3
48,003,950400,48003950400,2016-05-12,1
48,003,950400,48003950400,2016-06-13,1
48,003,950400,48003950400,2016-06-14,3
48,003,950400,48003950400,2016-06-16,2
48,003,950400,48003950400,2016-06-18,5
48,003,950400,48003950400,2016-06-19,1
48,003,950400,48003950400,2016-06-23,1
48,003,950400,48003950400,2016-06-24,5
48,003,950400,48003950400,2016-06-25,3
48,003,950400,48003950400,2016-06-26,3
48,003,950400,48003950400,2016-06-27,2
48,003,950400,48003950400,2016-07-07,3
48,003,950400,48003950400,2016-07-09,2
48,003,950400,48003950400,2016-07-17,1
48,003,950400,48003950400,2016-07-18,1
48,003,950400,48003950400,2016-07-19,3
48,003,950400,48003950400,2016-07-21,13
48,003,950400,48003950400,2016-07-22,7
48,003,950400,48003950400,2016-07-23,1
48,003,950400,48003950400,2016-07-27,2
48,003,950400,48003950400,2016-07-29,1
48,003,950400,48003950400,2016-07-30,1
48,003,950400,48003950400,2016-08-02,1
48,003,950400,48003950400,2016-08-03,1
48,003,950400,48003950400,2016-08-04,3
48,003,950400,48003950400,2016-08-10,1
48,003,950400,48003950400,2016-08-11,1
48,003,950400,48003950400,2016-08-15,1
48,003,950400,48003950400,2016-08-28,2
48,003,950400,48003950400,2016-09-02,1
48,003,950400,48003950400,2016-09-03,1
48,003,950400,48003950400,2016-09-04,4
48,003,950400,48003950400,2016-09-05,1
48,003,950400,48003950400,2016-09-06,2
48,003,950400,48003950400,2016-09-07,1
48,003,950400,48003950400,2016-09-09,1
48,003,950400,48003950400,2016-09-11,1
48,003,950400,48003950400,2016-09-12,2
48,003,950400,48003950400,2016-09-17,1
48,003,950400,48003950400,2016-09-18,2
48,003,950400,48003950400,2016-09-19,4
48,003,950400,48003950400,2016-09-28,9
48,003,950400,48003950400,2016-09-29,5
48,003,950400,48003950400,2016-09-30,5
48,003,950400,48003950400,2016-10-01,5
48,003,950400,48003950400,2016-10-05,1
48,003,950400,48003950400,2016-10-06,1
48,003,950400,48003950400,2016-10-18,3
48,003,950400,48003950400,2016-10-19,4
48,003,950400,48003950400,2016-10-21,3
48,003,950400,48003950400,2016-10-22,2
48,003,950400,48003950400,2016-10-24,7
48,003,950400,48003950400,2016-10-26,4
48,003,950400,48003950400,2016-10-31,1
48,003,950400,48003950400,2016-11-12,1
48,003,950400,48003950400,2016-11-13,1
48,003,950400,48003950400,2016-11-15,4
48,003,950400,48003950400,2016-11-16,1
48,003,950400,48003950400,2016-11-18,1
48,003,950400,48003950400,2016-11-19,2
48,003,950400,48003950400,2016-11-20,5
48,003,950400,48003950400,2016-11-24,1
48,003,950400,48003950400,2016-11-25,1
48,003,950400,48003950400,2016-11-30,1
48,003,950400,48003950400,2016-12-09,8
48,003,950400,48003950400,2016-12-14,1
48,003,950400,48003950400,2016-12-15,1
48,003,950400,48003950400,2016-12-16,1
48,003,950400,48003950400,2016-12-21,1
48,003,950400,48003950400,2016-12-24,2
48,003,950400,48003950400,2017-01-07,1
48,003,950400,48003950400,2017-01-24,3
48,003,950400,48003950400,2017-01-26,3
48,003,950400,48003950400,2017-01-27,2
48,003,950400,48003950400,2017-02-01,1
48,003,950400,48003950400,2017-02-08,2
48,003,950400,48003950400,2017-03-01,1
48,003,950400,48003950400,2017-03-03,1
48,003,950400,48003950400,2017-03-04,1
48,003,950400,48003950400,2017-03-20,2
48,003,950400,48003950400,2017-03-21,6
48,003,950400,48003950400,2017-03-22,5
48,003,950400,48003950400,2017-03-23,2
48,003,950400,48003950400,2017-03-24,5
48,003,950400,48003950400,2017-03-25,7
48,003,950400,48003950400,2017-03-27,1
48,003,950400,48003950400,2017-03-28,1
48,003,950400,48003950400,2017-03-30,1
48,003,950400,48003950400,2017-04-01,1
48,003,950400,48003950400,2017-04-03,2
48,003,950400,48003950400,2017-04-05,1
48,003,950400,48003950400,2017-04-06,1
48,003,950400,48003950400,2017-04-20,2
48,003,950400,48003950400,2017-04-25,3
48,003,950400,48003950400,2017-04-26,5
48,003,950400,48003950400,2017-05-01,1
48,003,950400,48003950400,2017-05-02,2
48,003,950400,48003950400,2017-05-03,1
48,003,950400,48003950400,2017-05-04,2
48,003,950400,48003950400,2017-05-12,3
48,003,950400,48003950400,2017-05-19,1
48,003,950400,48003950400,2017-06-13,6
48,003,950400,48003950400,2017-06-15,1
48,003,950400,48003950400,2017-06-16,1
48,003,950400,48003950400,2017-06-23,1
48,003,950400,48003950400,2017-06-30,1
48,003,950400,48003950400,2017-07-04,1
48,003,950400,48003950400,2017-07-07,2
48,003,950400,48003950400,2017-07-12,1
48,003,950400,48003950400,2017-07-13,4
48,003,950400,48003950400,2017-07-21,3
48,003,950400,48003950400,2017-08-13,1
48,003,950400,48003950400,2017-08-22,1
48,003,950400,48003950400,2017-09-20,5
48,003,950400,48003950400,2017-09-21,3
48,003,950400,48003950400,2017-09-22,8
48,003,950400,48003950400,2017-09-23,5
48,003,950400,48003950400,2017-10-12,1
48,003,950400,48003950400,2017-11-02,1
48,003,950400,48003950400,2017-11-19,1
48,003,950400,48003950400,2017-12-09,7
48,003,950400,48003950400,2017-12-18,2
48,003,950400,48003950400,2017-12-26,3
48,003,950400,48003950400,2018-01-02,2
48,003,950400,48003950400,2018-01-03,4
48,003,950400,48003950400,2018-01-05,3
48,003,950400,48003950400,2018-01-17,2
48,003,950400,48003950400,2018-01-19,1
48,003,950400,48003950400,2018-01-29,2
48,003,950400,48003950400,2018-01-30,1
48,003,950400,48003950400,2018-02-01,2
48,003,950400,48003950400,2018-02-02,3
48,003,950400,48003950400,2018-02-03,1
48,003,950400,48003950400,2018-02-04,2
48,003,950400,48003950400,2018-02-05,2
48,003,950400,48003950400,2018-02-06,3
48,003,950400,48003950400,2018-02-10,2
48,003,950400,48003950400,2018-02-13,1
48,003,950400,48003950400,2018-02-27,5
48,003,950400,48003950400,2018-03-01,2
48,003,950400,48003950400,2018-03-02,2
48,003,950400,48003950400,2018-03-06,2
48,003,950400,48003950400,2018-03-07,1
48,003,950400,48003950400,2018-03-09,1
48,003,950400,48003950400,2018-03-20,1
48,003,950400,48003950400,2018-03-22,1
48,003,950400,48003950400,2018-03-29,1
48,003,950400,48003950400,2018-04-01,1
48,003,950400,48003950400,2018-04-02,3
48,003,950400,48003950400,2018-04-04,3
48,003,950400,48003950400,2018-04-10,1
48,003,950400,48003950400,2018-04-13,1
48,003,950400,48003950400,2018-04-14,1
48,003,950400,48003950400,2018-04-15,1
48,003,950400,48003950400,2018-04-16,3
48,003,950400,48003950400,2018-04-18,3
48,003,950400,48003950400,2018-04-20,2
48,003,950400,48003950400,2018-04-21,3
48,003,950400,48003950400,2018-04-22,3
48,003,950400,48003950400,2018-04-23,1
48,003,950400,48003950400,2018-04-24,2
48,003,950400,48003950400,2018-04-25,2
48,003,950400,48003950400,2018-05-05,4
48,003,950400,48003950400,2018-05-06,2
48,003,950400,48003950400,2018-05-11,1
48,003,950400,48003950400,2018-05-12,2
48,003,950400,48003950400,2018-05-15,1
48,003,950400,48003950400,2018-05-16,2
48,003,950400,48003950400,2018-05-17,2
48,003,950400,48003950400,2018-05-18,4
48,003,950400,48003950400,2018-05-19,1
48,003,950400,48003950400,2018-05-21,1
48,003,950400,48003950400,2018-05-25,4
48,003,950400,48003950400,2018-05-30,2
48,003,950400,48003950400,2018-05-31,1
48,003,950400,48003950400,2018-06-01,2
48,003,950400,48003950400,2018-06-07,1
48,003,950400,48003950400,2018-06-09,1
48,003,950400,48003950400,2018-06-12,1
48,003,950400,48003950400,2018-06-14,1
48,003,950400,48003950400,2018-06-15,1
48,003,950400,48003950400,2018-06-18,3
48,003,950400,48003950400,2018-06-19,15
48,003,950400,48003950400,2018-06-20,9
48,003,950400,48003950400,2018-06-21,4
48,003,950400,48003950400,2018-06-22,5
48,003,950400,48003950400,2018-06-23,1
48,003,950400,48003950400,2018-06-24,1
48,003,950400,48003950400,2018-06-25,1
48,003,950400,48003950400,2018-06-27,1
48,003,950400,48003950400,2018-06-28,1
48,003,950400,48003950400,2018-07-01,1
48,003,950400,48003950400,2018-07-04,1
48,003,950400,48003950400,2018-07-06,1
48,003,950400,48003950400,2018-07-07,1
48,003,950400,48003950400,2018-07-09,1
48,003,950400,48003950400,2018-07-11,1
48,003,950400,48003950400,2018-07-12,1
48,003,950400,48003950400,2018-07-13,1
48,003,950400,48003950400,2018-07-14,5
48,003,950400,48003950400,2018-07-17,3
48,003,950400,48003950400,2018-07-18,3
48,003,950400,48003950400,2018-07-19,5
48,003,950400,48003950400,2018-07-20,3
48,003,950400,48003950400,2018-07-21,4
48,003,950400,48003950400,2018-07-22,1
48,003,950400,48003950400,2018-07-23,4
48,003,950400,48003950400,2018-07-24,2
48,003,950400,48003950400,2018-07-26,4
48,003,950400,48003950400,2018-07-28,2
48,003,950400,48003950400,2018-07-29,2
48,003,950400,48003950400,2018-07-30,1
48,003,950400,48003950400,2018-08-01,1
48,003,950400,48003950400,2018-08-03,1
48,003,950400,48003950400,2018-08-05,2
48,003,950400,48003950400,2018-08-06,3
48,003,950400,48003950400,2018-08-07,2
48,003,950400,48003950400,2018-08-08,1
48,003,950400,48003950400,2018-08-10,1
48,003,950400,48003950400,2018-08-14,4
48,003,950400,48003950400,2018-08-15,4
48,003,950400,48003950400,2018-08-17,3
48,003,950400,48003950400,2018-08-20,2
48,003,950400,48003950400,2018-08-21,1
48,003,950400,48003950400,2018-08-22,6
48,003,950400,48003950400,2018-08-23,4
48,003,950400,48003950400,2018-08-24,2
48,003,950400,48003950400,2018-08-26,1
48,003,950400,48003950400,2018-08-27,4
48,003,950400,48003950400,2018-08-29,1
48,003,950400,48003950400,2018-08-30,2
48,003,950400,48003950400,2018-08-31,6
48,003,950400,48003950400,2018-09-01,4
48,003,950400,48003950400,2018-09-03,1
48,003,950400,48003950400,2018-09-06,2
48,003,950400,48003950400,2018-09-09,1
48,003,950400,48003950400,2018-09-11,1
48,003,950400,48003950400,2018-09-13,1
48,003,950400,48003950400,2018-09-14,5
48,003,950400,48003950400,2018-09-15,12
48,003,950400,48003950400,2018-09-17,15
48,003,950400,48003950400,2018-09-18,12
48,003,950400,48003950400,2018-09-19,9
48,003,950400,48003950400,2018-09-23,7
48,003,950400,48003950400,2018-09-24,3
48,003,950400,48003950400,2018-09-25,1
48,003,950400,48003950400,2018-09-28,1
48,003,950400,48003950400,2018-09-29,1
48,003,950400,48003950400,2018-10-01,1
48,003,950400,48003950400,2018-10-04,1
48,003,950400,48003950400,2018-10-10,1
48,003,950400,48003950400,2018-10-11,3
48,003,950400,48003950400,2018-10-14,1
48,003,950400,48003950400,2018-10-26,2
48,003,950400,48003950400,2018-10-27,2
48,003,950400,48003950400,2018-10-28,2
48,003,950400,48003950400,2018-10-29,4
48,003,950400,48003950400,2018-11-01,1
48,003,950400,48003950400,2018-11-02,1
48,003,950400,48003950400,2018-11-03,1
48,003,950400,48003950400,2018-11-04,1
48,003,950400,48003950400,2018-11-06,1
48,003,950400,48003950400,2018-11-07,1
48,003,950400,48003950400,2018-11-11,2
48,003,950400,48003950400,2018-11-13,4
48,003,950400,48003950400,2018-11-14,3
48,003,950400,48003950400,2018-11-15,2
48,003,950400,48003950400,2018-11-16,2
48,003,950400,48003950400,2018-11-17,3
48,003,950400,48003950400,2018-11-19,2
48,003,950400,48003950400,2018-11-26,1
48,003,950400,48003950400,2018-11-27,4
48,003,950400,48003950400,2018-12-01,2
48,003,950400,48003950400,2018-12-02,1
48,003,950400,48003950400,2018-12-04,1
48,003,950400,48003950400,2018-12-05,2
48,003,950400,48003950400,2018-12-13,2
48,003,950400,48003950400,2018-12-14,1
48,003,950400,48003950400,2018-12-15,1
48,003,950400,48003950400,2018-12-16,1
48,003,950400,48003950400,2018-12-19,1
48,003,950400,48003950400,2018-12-21,1
48,003,950400,48003950400,2018-12-24,2
48,003,950400,48003950400,2018-12-25,2
48,003,950400,48003950400,2018-12-28,1
48,003,950400,48003950400,2018-12-31,1
48,003,950400,48003950400,2019-01-04,1
48,003,950400,48003950400,2019-01-10,1
48,003,950400,48003950400,2019-01-13,1
48,003,950400,48003950400,2019-01-16,1
48,003,950400,48003950400,2019-01-19,2
48,003,950400,48003950400,2019-01-23,3
48,003,950400,48003950400,2019-01-24,2
48,003,950400,48003950400,2019-01-25,3
48,003,950400,48003950400,2019-01-26,1
48,003,950400,48003950400,2019-02-07,1
48,003,950400,48003950400,2019-02-08,1
48,003,950400,48003950400,2019-02-11,1
48,003,950400,48003950400,2019-02-12,1
48,003,950400,48003950400,2019-02-13,1
48,003,950400,48003950400,2019-02-16,1
48,003,950400,48003950400,2019-02-17,2
48,003,950400,48003950400,2019-02-20,1
48,003,950400,48003950400,2019-02-22,1
48,003,950400,48003950400,2019-03-01,1
48,003,950400,48003950400,2019-03-05,1
48,003,950400,48003950400,2019-03-07,1
48,003,950400,48003950400,2019-03-13,2
48,003,950400,48003950400,2019-03-14,3
48,003,950400,48003950400,2019-03-15,3
48,003,950400,48003950400,2019-03-18,3
48,003,950400,48003950400,2019-03-19,1
48,003,950400,48003950400,2019-03-20,1
48,003,950400,48003950400,2019-03-24,1
48,003,950400,48003950400,2019-03-25,1
48,003,950400,48003950400,2019-03-26,1
48,003,950400,48003950400,2019-03-27,1
48,003,950400,48003950400,2019-03-28,1
48,003,950400,48003950400,2019-03-29,1
48,003,950400,48003950400,2019-04-02,1
48,003,950400,48003950400,2019-04-03,2
48,003,950400,48003950400,2019-04-04,6
48,003,950400,48003950400,2019-04-05,5
48,003,950400,48003950400,2019-04-07,3
48,003,950400,48003950400,2019-04-08,6
48,003,950400,48003950400,2019-04-09,4
48,003,950400,48003950400,2019-04-11,7
48,003,950400,48003950400,2019-04-12,3
48,003,950400,48003950400,2019-04-14,2
48,003,950400,48003950400,2019-04-16,1
48,003,950400,48003950400,2019-04-17,1
48,003,950400,48003950400,2019-04-19,2
48,003,950400,48003950400,2019-04-20,6
48,003,950400,48003950400,2019-04-21,1
48,003,950400,48003950400,2019-04-24,4
48,003,950400,48003950400,2019-04-25,8
48,003,950400,48003950400,2019-04-27,1
48,003,950400,48003950400,2019-04-29,1
48,003,950400,48003950400,2019-05-01,2
48,003,950400,48003950400,2019-05-04,9
48,003,950400,48003950400,2019-05-08,2
48,003,950400,48003950400,2019-05-09,2
48,003,950400,48003950400,2019-05-12,1
48,003,950400,48003950400,2019-05-14,3
48,003,950400,48003950400,2019-05-15,1
48,003,950400,48003950400,2019-05-16,3
48,003,950400,48003950400,2019-05-17,4
48,003,950400,48003950400,2019-05-18,2
48,003,950400,48003950400,2019-05-19,3
48,003,950400,48003950400,2019-05-20,1
48,003,950400,48003950400,2019-05-21,10
48,003,950400,48003950400,2019-05-22,4
48,003,950400,48003950400,2019-05-26,3
48,003,950400,48003950400,2019-05-28,3
48,003,950400,48003950400,2019-05-29,4
48,003,950400,48003950400,2019-05-30,2
48,003,950400,48003950400,2019-06-01,5
48,003,950400,48003950400,2019-06-05,6
48,003,950400,48003950400,2019-06-06,10
48,003,950400,48003950400,2019-06-07,6
48,003,950400,48003950400,2019-06-08,1
48,003,950400,48003950400,2019-06-09,1
48,003,950400,48003950400,2019-06-12,4
48,003,950400,48003950400,2019-06-13,1
48,003,950400,48003950400,2019-06-15,4
48,003,950400,48003950400,2019-06-16,3
48,003,950400,48003950400,2019-06-17,1
48,003,950400,48003950400,2019-06-19,2
48,003,950400,48003950400,2019-06-20,5
48,003,950400,48003950400,2019-06-21,5
48,003,950400,48003950400,2019-06-24,5
48,003,950400,48003950400,2019-06-25,1
48,003,950400,48003950400,2019-06-26,4
48,003,950400,48003950400,2019-06-29,3
48,003,950400,48003950400,2019-06-30,2
48,003,950400,48003950400,2019-07-01,2
48,003,950400,48003950400,2019-07-03,6
48,003,950400,48003950400,2019-07-05,5
48,003,950400,48003950400,2019-07-10,4
48,003,950400,48003950400,2019-07-11,1
48,003,950400,48003950400,2019-07-15,1
48,003,950400,48003950400,2019-07-16,1
48,003,950400,48003950400,2019-07-17,3
48,003,950400,48003950400,2019-07-18,2
48,003,950400,48003950400,2019-07-19,8
48,003,950400,48003950400,2019-07-20,3
48,003,950400,48003950400,2019-07-21,2
48,003,950400,48003950400,2019-07-22,1
48,003,950400,48003950400,2019-07-23,1
48,003,950400,48003950400,2019-07-24,13
48,003,950400,48003950400,2019-07-25,2
48,003,950400,48003950400,2019-07-28,1
48,003,950400,48003950400,2019-07-30,3
48,003,950400,48003950400,2019-07-31,3
48,003,950400,48003950400,2019-08-01,2
48,003,950400,48003950400,2019-08-02,2
48,003,950400,48003950400,2019-08-06,1
48,003,950400,48003950400,2019-08-09,8
48,003,950400,48003950400,2019-08-10,2
48,003,950400,48003950400,2019-08-11,3
48,003,950400,48003950400,2019-08-12,2
48,003,950400,48003950400,2019-08-13,1
48,003,950400,48003950400,2019-08-14,1
48,003,950400,48003950400,2019-08-16,6
48,003,950400,48003950400,2019-08-17,6
48,003,950400,48003950400,2019-08-18,3
48,003,950400,48003950400,2019-08-20,5
48,003,950400,48003950400,2019-08-21,2
48,003,950400,48003950400,2019-08-22,4
48,003,950400,48003950400,2019-08-24,1
48,003,950400,48003950400,2019-08-25,3
48,003,950400,48003950400,2019-08-26,1
48,003,950400,48003950400,2019-08-27,4
48,003,950400,48003950400,2019-08-29,2
48,003,950400,48003950400,2019-08-31,5
48,003,950400,48003950400,2019-09-01,3
48,003,950400,48003950400,2019-09-02,4
48,003,950400,48003950400,2019-09-03,3
48,003,950400,48003950400,2019-09-04,2
